06/09/19|18:00|000010102|St. John's|-4|OZONE|PPB|21|Newfoundland & Labrador DEC
06/09/19|18:00|000010401|Mount Pearl|-4|OZONE|PPB|21|Newfoundland & Labrador DEC
06/09/19|18:00|000010401|Mount Pearl|-4|PM2.5|UG/M3|2|Newfoundland & Labrador DEC
06/09/19|18:00|000010601|Goose Bay|-4|OZONE|PPB|40|Canadian Air and Precipitation Monitoring Network
06/09/19|18:00|000010602|MacPherson Avenue - |-4|PM2.5|UG/M3|9|Environment Canada
06/09/19|18:00|000010801|Port au Choix|-4|OZONE|PPB|22|Newfoundland & Labrador DEC
06/09/19|18:00|000010901|Marystown/Burin|-4|PM2.5|UG/M3|2|Environment Canada
06/09/19|18:00|000020104|CHARLOTTETOWN|-4|NO|PPB|0|Environment Canada
06/09/19|18:00|000020104|CHARLOTTETOWN|-4|NO2|PPB|1|Environment Canada
06/09/19|18:00|000020104|CHARLOTTETOWN|-4|OZONE|PPB|23|Environment Canada
06/09/19|18:00|000020104|CHARLOTTETOWN|-4|PM2.5|UG/M3|3|Environment Canada
06/09/19|18:00|000020104|CHARLOTTETOWN|-4|SO2|PPB|0|Environment Canada
06/09/19|18:00|000020301|WELLINGTON|-4|NO|PPB|1|Environment Canada
06/09/19|18:00|000020301|WELLINGTON|-4|NO2|PPB|0|Environment Canada
06/09/19|18:00|000020301|WELLINGTON|-4|OZONE|PPB|24|Environment Canada
06/09/19|18:00|000020301|WELLINGTON|-4|PM2.5|UG/M3|5|Environment Canada
06/09/19|18:00|000020401|SOUTHAMPTON|-4|NO|PPB|0|Environment Canada
06/09/19|18:00|000020401|SOUTHAMPTON|-4|NO2|PPB|0|Environment Canada
06/09/19|18:00|000020401|SOUTHAMPTON|-4|OZONE|PPB|24|Environment Canada
06/09/19|18:00|000020401|SOUTHAMPTON|-4|PM2.5|UG/M3|6|Environment Canada
06/09/19|18:00|000030113|JOHNSTON BUILDING -|-4|PM2.5|UG/M3|1|Environment Canada
