"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2018-02-07 ","2018-02-07 ","New York City Region","NY","40.8419","-73.8359","PM2.5","59","2","Moderate","false",""
"2018-02-07 ","2018-02-08 ","New York City Region","NY","40.8419","-73.8359","PM2.5","39","1","Good","false",""
