"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2019-01-28 ","2019-01-28 ","New York City Region","NY","40.8419","-73.8359","PM2.5","44","1","Good","false",""
"2019-01-28 ","2019-01-29 ","New York City Region","NY","40.8419","-73.8359","PM2.5","49","1","Good","false",""
