"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2018-02-06 ","2018-02-06 ","New York City Region","NY","40.8419","-73.8359","PM2.5","49","1","Good","false",""
"2018-02-06 ","2018-02-07 ","New York City Region","NY","40.8419","-73.8359","PM2.5","59","2","Moderate","false",""
