"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2019-08-09 ","2019-08-09 ","New York City Region","NY","40.8419","-73.8359","O3","43","1","Good","false",""
"2019-08-09 ","2019-08-09 ","New York City Region","NY","40.8419","-73.8359","PM2.5","43","1","Good","false",""
"2019-08-09 ","2019-08-10 ","New York City Region","NY","40.8419","-73.8359","O3","38","1","Good","false",""
"2019-08-09 ","2019-08-10 ","New York City Region","NY","40.8419","-73.8359","PM2.5","38","1","Good","false",""
"2019-08-09 ","2019-08-11 ","New York City Region","NY","40.8419","-73.8359","O3","48","1","Good","false",""
"2019-08-09 ","2019-08-11 ","New York City Region","NY","40.8419","-73.8359","PM2.5","43","1","Good","false",""
"2019-08-09 ","2019-08-12 ","New York City Region","NY","40.8419","-73.8359","O3","58","2","Moderate","false",""
"2019-08-09 ","2019-08-12 ","New York City Region","NY","40.8419","-73.8359","PM2.5","48","1","Good","false",""
