"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2018-01-12 ","2018-01-12 ","New York City Region","NY","40.8419","-73.8359","PM2.5","50","1","Good","false",""
"2018-01-12 ","2018-01-13 ","New York City Region","NY","40.8419","-73.8359","PM2.5","50","1","Good","false",""
"2018-01-12 ","2018-01-14 ","New York City Region","NY","40.8419","-73.8359","PM2.5","51","2","Moderate","false",""
"2018-01-12 ","2018-01-15 ","New York City Region","NY","40.8419","-73.8359","PM2.5","55","2","Moderate","false",""
"2018-01-12 ","2018-01-16 ","New York City Region","NY","40.8419","-73.8359","PM2.5","60","2","Moderate","false",""
