"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2018-04-02 ","2018-04-02 ","New York City Region","NY","40.8419","-73.8359","O3","39","1","Good","false",""
"2018-04-02 ","2018-04-02 ","New York City Region","NY","40.8419","-73.8359","PM2.5","44","1","Good","false",""
"2018-04-02 ","2018-04-03 ","New York City Region","NY","40.8419","-73.8359","O3","32","1","Good","false",""
"2018-04-02 ","2018-04-03 ","New York City Region","NY","40.8419","-73.8359","PM2.5","48","1","Good","false",""
