"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2018-01-22 ","2018-01-22 ","New York City Region","NY","40.8419","-73.8359","PM2.5","78","2","Moderate","false",""
"2018-01-22 ","2018-01-23 ","New York City Region","NY","40.8419","-73.8359","PM2.5","56","2","Moderate","false",""
