"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2018-03-13 ","2018-03-13 ","New York City Region","NY","40.8419","-73.8359","PM2.5","28","1","Good","false",""
"2018-03-13 ","2018-03-14 ","New York City Region","NY","40.8419","-73.8359","PM2.5","28","1","Good","false",""
