"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2018-02-15 ","2018-02-15 ","New York City Region","NY","40.8419","-73.8359","PM2.5","61","2","Moderate","false",""
"2018-02-15 ","2018-02-16 ","New York City Region","NY","40.8419","-73.8359","PM2.5","50","1","Good","false",""
