"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2019-01-31 ","2019-01-31 ","New York City Region","NY","40.8419","-73.8359","PM2.5","38","1","Good","false",""
"2019-01-31 ","2019-02-01 ","New York City Region","NY","40.8419","-73.8359","PM2.5","60","2","Moderate","false",""
