"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2018-01-18 ","2018-01-18 ","New York City Region","NY","40.8419","-73.8359","PM2.5","60","2","Moderate","false",""
"2018-01-18 ","2018-01-19 ","New York City Region","NY","40.8419","-73.8359","PM2.5","64","2","Moderate","false",""
