"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2019-01-03 ","2019-01-03 ","New York City Region","NY","40.8419","-73.8359","PM2.5","47","1","Good","false",""
"2019-01-03 ","2019-01-04 ","New York City Region","NY","40.8419","-73.8359","PM2.5","58","2","Moderate","false",""
