"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2018-07-14 ","2018-07-14 ","New York City Region","NY","40.8419","-73.8359","O3","97","2","Moderate","false",""
"2018-07-14 ","2018-07-14 ","New York City Region","NY","40.8419","-73.8359","PM2.5","54","2","Moderate","false",""
"2018-07-14 ","2018-07-15 ","New York City Region","NY","40.8419","-73.8359","O3","84","2","Moderate","false",""
"2018-07-14 ","2018-07-15 ","New York City Region","NY","40.8419","-73.8359","PM2.5","54","2","Moderate","false",""
"2018-07-14 ","2018-07-16 ","New York City Region","NY","40.8419","-73.8359","O3","100","2","Moderate","false",""
"2018-07-14 ","2018-07-16 ","New York City Region","NY","40.8419","-73.8359","PM2.5","54","2","Moderate","false",""
