"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2018-10-25 ","2018-10-25 ","New York City Region","NY","40.8419","-73.8359","PM2.5","24","1","Good","false",""
"2018-10-25 ","2018-10-26 ","New York City Region","NY","40.8419","-73.8359","PM2.5","33","1","Good","false",""
