"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2019-09-05 ","2019-09-05 ","New York City Region","NY","40.8419","-73.8359","O3","37","1","Good","false",""
"2019-09-05 ","2019-09-05 ","New York City Region","NY","40.8419","-73.8359","PM2.5","23","1","Good","false",""
"2019-09-05 ","2019-09-06 ","New York City Region","NY","40.8419","-73.8359","O3","33","1","Good","false",""
