"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2018-01-08 ","2018-01-08 ","New York City Region","NY","40.8419","-73.8359","PM2.5","57","2","Moderate","false",""
"2018-01-08 ","2018-01-09 ","New York City Region","NY","40.8419","-73.8359","PM2.5","56","2","Moderate","false",""
