"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2018-03-14 ","2018-03-14 ","New York City Region","NY","40.8419","-73.8359","PM2.5","36","1","Good","false",""
"2018-03-14 ","2018-03-15 ","New York City Region","NY","40.8419","-73.8359","PM2.5","40","1","Good","false",""
