"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2018-02-09 ","2018-02-11 ","New York City Region","NY","40.8419","-73.8359","PM2.5","59","2","Moderate","false",""
"2018-02-09 ","2018-02-12 ","New York City Region","NY","40.8419","-73.8359","PM2.5","55","2","Moderate","false",""
