"DateIssue","DateForecast","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName","ActionDay","Discussion"
"2019-01-18 ","2019-01-19 ","New York City Region","NY","40.8419","-73.8359","PM2.5","53","2","Moderate","false",""
"2019-01-18 ","2019-01-20 ","New York City Region","NY","40.8419","-73.8359","PM2.5","42","1","Good","false",""
"2019-01-18 ","2019-01-21 ","New York City Region","NY","40.8419","-73.8359","PM2.5","45","1","Good","false",""
"2019-01-18 ","2019-01-22 ","New York City Region","NY","40.8419","-73.8359","PM2.5","51","2","Moderate","false",""
