,DateIssue,DateForecast,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName,ActionDay,Discussion
0,2019-09-13 ,2019-09-14 ,New York City Region,NY,40.8419,-73.8359,O3,28,1,Good,False,
1,2019-09-13 ,2019-09-14 ,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good,False,
2,2019-09-13 ,2019-09-15 ,New York City Region,NY,40.8419,-73.8359,O3,40,1,Good,False,
3,2019-09-13 ,2019-09-15 ,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good,False,
4,2019-09-13 ,2019-09-16 ,New York City Region,NY,40.8419,-73.8359,O3,40,1,Good,False,
5,2019-09-13 ,2019-09-16 ,New York City Region,NY,40.8419,-73.8359,PM2.5,43,1,Good,False,
6,2019-01-11 ,2019-01-12 ,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate,False,
7,2019-01-11 ,2019-01-13 ,New York City Region,NY,40.8419,-73.8359,PM2.5,55,2,Moderate,False,
8,2019-01-11 ,2019-01-14 ,New York City Region,NY,40.8419,-73.8359,PM2.5,56,2,Moderate,False,
9,2018-06-20 ,2018-06-20 ,New York City Region,NY,40.8419,-73.8359,O3,47,1,Good,False,
10,2018-06-20 ,2018-06-20 ,New York City Region,NY,40.8419,-73.8359,PM2.5,32,1,Good,False,
11,2018-06-20 ,2018-06-21 ,New York City Region,NY,40.8419,-73.8359,O3,49,1,Good,False,
12,2018-06-20 ,2018-06-21 ,New York City Region,NY,40.8419,-73.8359,PM2.5,31,1,Good,False,
13,2019-10-10 ,2019-10-10 ,New York City Region,NY,40.8419,-73.8359,PM2.5,23,1,Good,False,
14,2019-10-10 ,2019-10-11 ,New York City Region,NY,40.8419,-73.8359,PM2.5,23,1,Good,False,
15,2019-01-14 ,2019-01-14 ,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate,False,
16,2019-01-14 ,2019-01-15 ,New York City Region,NY,40.8419,-73.8359,PM2.5,60,2,Moderate,False,
17,2019-09-19 ,2019-09-19 ,New York City Region,NY,40.8419,-73.8359,O3,38,1,Good,False,
18,2019-09-19 ,2019-09-19 ,New York City Region,NY,40.8419,-73.8359,PM2.5,33,1,Good,False,
19,2019-09-19 ,2019-09-20 ,New York City Region,NY,40.8419,-73.8359,O3,43,1,Good,False,
20,2019-09-19 ,2019-09-20 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
21,2019-11-13 ,2019-11-13 ,New York City Region,NY,40.8419,-73.8359,PM2.5,23,1,Good,False,
22,2019-11-13 ,2019-11-14 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
23,2018-01-19 ,2018-01-19 ,New York City Region,NY,40.8419,-73.8359,PM2.5,64,2,Moderate,False,
24,2018-01-19 ,2018-01-20 ,New York City Region,NY,40.8419,-73.8359,PM2.5,62,2,Moderate,False,
25,2018-01-19 ,2018-01-21 ,New York City Region,NY,40.8419,-73.8359,PM2.5,56,2,Moderate,False,
26,2018-01-19 ,2018-01-22 ,New York City Region,NY,40.8419,-73.8359,PM2.5,55,2,Moderate,False,
27,2018-08-17 ,2018-08-18 ,New York City Region,NY,40.8419,-73.8359,O3,40,1,Good,False,
28,2018-08-17 ,2018-08-18 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
29,2018-08-17 ,2018-08-19 ,New York City Region,NY,40.8419,-73.8359,O3,30,1,Good,False,
30,2018-08-17 ,2018-08-19 ,New York City Region,NY,40.8419,-73.8359,PM2.5,36,1,Good,False,
31,2018-08-17 ,2018-08-20 ,New York City Region,NY,40.8419,-73.8359,O3,32,1,Good,False,
32,2018-08-17 ,2018-08-20 ,New York City Region,NY,40.8419,-73.8359,PM2.5,46,1,Good,False,
33,2019-01-04 ,2019-01-06 ,New York City Region,NY,40.8419,-73.8359,PM2.5,31,1,Good,False,
34,2019-01-04 ,2019-01-07 ,New York City Region,NY,40.8419,-73.8359,PM2.5,29,1,Good,False,
35,2019-10-11 ,2019-10-11 ,New York City Region,NY,40.8419,-73.8359,PM2.5,18,1,Good,False,
36,2019-10-11 ,2019-10-12 ,New York City Region,NY,40.8419,-73.8359,PM2.5,30,1,Good,False,
37,2019-10-11 ,2019-10-13 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
38,2019-10-11 ,2019-10-14 ,New York City Region,NY,40.8419,-73.8359,PM2.5,43,1,Good,False,
39,2019-10-11 ,2019-10-15 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
40,2019-10-04 ,2019-10-05 ,New York City Region,NY,40.8419,-73.8359,PM2.5,25,1,Good,False,
41,2019-10-04 ,2019-10-06 ,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good,False,
42,2019-10-04 ,2019-10-07 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
43,2018-12-18 ,2018-12-18 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
44,2018-12-18 ,2018-12-19 ,New York City Region,NY,40.8419,-73.8359,PM2.5,53,2,Moderate,False,
45,2019-09-22 ,2019-09-22 ,New York City Region,NY,40.8419,-73.8359,O3,54,2,Moderate,False,
46,2019-09-22 ,2019-09-22 ,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate,False,
47,2019-09-22 ,2019-09-23 ,New York City Region,NY,40.8419,-73.8359,O3,51,2,Moderate,False,
48,2019-09-22 ,2019-09-23 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
49,2018-06-07 ,2018-06-07 ,New York City Region,NY,40.8419,-73.8359,O3,51,2,Moderate,False,
50,2018-06-07 ,2018-06-07 ,New York City Region,NY,40.8419,-73.8359,PM2.5,33,1,Good,False,
51,2018-06-07 ,2018-06-08 ,New York City Region,NY,40.8419,-73.8359,O3,54,2,Moderate,False,
52,2018-06-07 ,2018-06-08 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
53,2018-12-21 ,2018-12-22 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
54,2018-12-21 ,2018-12-23 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
55,2018-12-21 ,2018-12-24 ,New York City Region,NY,40.8419,-73.8359,PM2.5,53,2,Moderate,False,
56,2019-08-30 ,2019-08-30 ,New York City Region,NY,40.8419,-73.8359,O3,59,2,Moderate,False,
57,2019-08-30 ,2019-08-30 ,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate,False,
58,2019-08-30 ,2019-08-31 ,New York City Region,NY,40.8419,-73.8359,O3,45,1,Good,False,
59,2019-08-30 ,2019-08-31 ,New York City Region,NY,40.8419,-73.8359,PM2.5,41,1,Good,False,
60,2019-08-30 ,2019-09-01 ,New York City Region,NY,40.8419,-73.8359,O3,43,1,Good,False,
61,2019-08-30 ,2019-09-01 ,New York City Region,NY,40.8419,-73.8359,PM2.5,35,1,Good,False,
62,2019-08-30 ,2019-09-02 ,New York City Region,NY,40.8419,-73.8359,O3,35,1,Good,False,
63,2019-08-30 ,2019-09-02 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
64,2019-08-30 ,2019-09-03 ,New York City Region,NY,40.8419,-73.8359,O3,60,2,Moderate,False,
65,2019-08-30 ,2019-09-03 ,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good,False,
66,2019-08-29 ,2019-08-29 ,New York City Region,NY,40.8419,-73.8359,O3,44,1,Good,False,
67,2019-08-29 ,2019-08-29 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
68,2019-08-29 ,2019-08-30 ,New York City Region,NY,40.8419,-73.8359,O3,62,2,Moderate,False,
69,2019-08-29 ,2019-08-30 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
70,2018-03-01 ,2018-03-01 ,New York City Region,NY,40.8419,-73.8359,PM2.5,60,2,Moderate,False,
71,2018-03-01 ,2018-03-02 ,New York City Region,NY,40.8419,-73.8359,PM2.5,35,1,Good,False,
72,2018-12-11 ,2018-12-11 ,New York City Region,NY,40.8419,-73.8359,PM2.5,61,2,Moderate,False,
73,2018-12-11 ,2018-12-12 ,New York City Region,NY,40.8419,-73.8359,PM2.5,53,2,Moderate,False,
74,2019-09-06 ,2019-09-07 ,New York City Region,NY,40.8419,-73.8359,O3,36,1,Good,False,
75,2019-09-06 ,2019-09-07 ,New York City Region,NY,40.8419,-73.8359,PM2.5,18,1,Good,False,
76,2019-09-06 ,2019-09-08 ,New York City Region,NY,40.8419,-73.8359,O3,38,1,Good,False,
77,2019-09-06 ,2019-09-08 ,New York City Region,NY,40.8419,-73.8359,PM2.5,13,1,Good,False,
78,2019-09-06 ,2019-09-09 ,New York City Region,NY,40.8419,-73.8359,O3,38,1,Good,False,
79,2019-09-06 ,2019-09-09 ,New York City Region,NY,40.8419,-73.8359,PM2.5,18,1,Good,False,
80,2019-11-27 ,2019-11-27 ,New York City Region,NY,40.8419,-73.8359,PM2.5,64,2,Moderate,False,
81,2019-11-27 ,2019-11-28 ,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good,False,
82,2019-11-27 ,2019-11-29 ,New York City Region,NY,40.8419,-73.8359,PM2.5,35,1,Good,False,
83,2019-11-15 ,2019-11-15 ,New York City Region,NY,40.8419,-73.8359,PM2.5,53,2,Moderate,False,
84,2019-11-15 ,2019-11-16 ,New York City Region,NY,40.8419,-73.8359,PM2.5,33,1,Good,False,
85,2019-11-15 ,2019-11-17 ,New York City Region,NY,40.8419,-73.8359,PM2.5,33,1,Good,False,
86,2019-11-15 ,2019-11-18 ,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good,False,
87,2018-05-25 ,2018-05-26 ,New York City Region,NY,40.8419,-73.8359,O3,105,3,Unhealthy for Sensitive Groups,True,
88,2018-05-25 ,2018-05-26 ,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate,False,
89,2018-05-25 ,2018-05-27 ,New York City Region,NY,40.8419,-73.8359,O3,50,1,Good,False,
90,2018-05-25 ,2018-05-27 ,New York City Region,NY,40.8419,-73.8359,PM2.5,49,1,Good,False,
91,2018-05-25 ,2018-05-28 ,New York City Region,NY,40.8419,-73.8359,O3,75,2,Moderate,False,
92,2018-05-25 ,2018-05-28 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
93,2018-05-25 ,2018-05-29 ,New York City Region,NY,40.8419,-73.8359,O3,67,2,Moderate,False,
94,2018-05-25 ,2018-05-29 ,New York City Region,NY,40.8419,-73.8359,PM2.5,43,1,Good,False,
95,2019-11-12 ,2019-11-12 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
96,2019-11-12 ,2019-11-13 ,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good,False,
97,2018-01-23 ,2018-01-23 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
98,2018-01-23 ,2018-01-24 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
99,2019-10-18 ,2019-10-18 ,New York City Region,NY,40.8419,-73.8359,PM2.5,15,1,Good,False,
100,2019-10-18 ,2019-10-19 ,New York City Region,NY,40.8419,-73.8359,PM2.5,33,1,Good,False,
101,2019-10-18 ,2019-10-20 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
102,2019-10-18 ,2019-10-21 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
103,2019-10-30 ,2019-10-30 ,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good,False,
104,2019-10-30 ,2019-10-31 ,New York City Region,NY,40.8419,-73.8359,PM2.5,18,1,Good,False,
105,2019-10-31 ,2019-10-31 ,New York City Region,NY,40.8419,-73.8359,PM2.5,18,1,Good,False,
106,2019-10-31 ,2019-11-01 ,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good,False,
107,2018-11-16 ,2018-11-17 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
108,2018-11-16 ,2018-11-18 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
109,2018-11-16 ,2018-11-19 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
110,2018-03-16 ,2018-03-17 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
111,2018-03-16 ,2018-03-18 ,New York City Region,NY,40.8419,-73.8359,PM2.5,49,1,Good,False,
112,2018-03-16 ,2018-03-19 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
113,2019-11-22 ,2019-11-22 ,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate,False,
114,2019-11-22 ,2019-11-23 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
115,2019-11-22 ,2019-11-24 ,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good,False,
116,2019-11-22 ,2019-11-25 ,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate,False,
117,2018-06-08 ,2018-06-09 ,New York City Region,NY,40.8419,-73.8359,O3,47,1,Good,False,
118,2018-06-08 ,2018-06-09 ,New York City Region,NY,40.8419,-73.8359,PM2.5,47,1,Good,False,
119,2018-06-08 ,2018-06-10 ,New York City Region,NY,40.8419,-73.8359,O3,45,1,Good,False,
120,2018-06-08 ,2018-06-10 ,New York City Region,NY,40.8419,-73.8359,PM2.5,35,1,Good,False,
121,2018-06-08 ,2018-06-11 ,New York City Region,NY,40.8419,-73.8359,O3,40,1,Good,False,
122,2018-06-08 ,2018-06-11 ,New York City Region,NY,40.8419,-73.8359,PM2.5,35,1,Good,False,
123,2018-11-30 ,2018-12-01 ,New York City Region,NY,40.8419,-73.8359,PM2.5,55,2,Moderate,False,
124,2018-11-30 ,2018-12-02 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
125,2018-11-30 ,2018-12-03 ,New York City Region,NY,40.8419,-73.8359,PM2.5,55,2,Moderate,False,
126,2018-11-07 ,2018-11-07 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
127,2018-11-07 ,2018-11-08 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
128,2019-11-22 ,2019-11-24 ,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good,False,
129,2019-11-22 ,2019-11-25 ,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate,False,
130,2018-03-05 ,2018-03-05 ,New York City Region,NY,40.8419,-73.8359,PM2.5,30,1,Good,False,
131,2018-03-05 ,2018-03-06 ,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good,False,
132,2019-10-08 ,2019-10-09 ,New York City Region,NY,40.8419,-73.8359,PM2.5,23,1,Good,False,
133,2018-12-04 ,2018-12-04 ,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good,False,
134,2018-12-04 ,2018-12-05 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
135,2018-02-02 ,2018-02-04 ,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate,False,
136,2018-02-02 ,2018-02-05 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
137,2018-07-20 ,2018-07-20 ,New York City Region,NY,40.8419,-73.8359,O3,101,3,Unhealthy for Sensitive Groups,True,
138,2018-07-20 ,2018-07-20 ,New York City Region,NY,40.8419,-73.8359,PM2.5,54,2,Moderate,False,
139,2018-07-20 ,2018-07-21 ,New York City Region,NY,40.8419,-73.8359,O3,40,1,Good,False,
140,2018-07-20 ,2018-07-21 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
141,2018-07-20 ,2018-07-22 ,New York City Region,NY,40.8419,-73.8359,O3,50,1,Good,False,
142,2018-07-20 ,2018-07-22 ,New York City Region,NY,40.8419,-73.8359,PM2.5,39,1,Good,False,
143,2018-07-20 ,2018-07-23 ,New York City Region,NY,40.8419,-73.8359,O3,50,1,Good,False,
144,2018-07-20 ,2018-07-23 ,New York City Region,NY,40.8419,-73.8359,PM2.5,39,1,Good,False,
145,2018-04-13 ,2018-04-14 ,New York City Region,NY,40.8419,-73.8359,O3,51,2,Moderate,False,
146,2018-04-13 ,2018-04-14 ,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate,False,
147,2018-04-13 ,2018-04-15 ,New York City Region,NY,40.8419,-73.8359,O3,42,1,Good,False,
148,2018-04-13 ,2018-04-15 ,New York City Region,NY,40.8419,-73.8359,PM2.5,44,1,Good,False,
149,2018-04-13 ,2018-04-16 ,New York City Region,NY,40.8419,-73.8359,O3,42,1,Good,False,
150,2018-04-13 ,2018-04-16 ,New York City Region,NY,40.8419,-73.8359,PM2.5,44,1,Good,False,
151,2018-07-27 ,2018-07-27 ,New York City Region,NY,40.8419,-73.8359,O3,76,2,Moderate,False,
152,2018-07-27 ,2018-07-27 ,New York City Region,NY,40.8419,-73.8359,PM2.5,58,2,Moderate,False,
153,2018-07-27 ,2018-07-28 ,New York City Region,NY,40.8419,-73.8359,O3,81,2,Moderate,False,
154,2018-07-27 ,2018-07-28 ,New York City Region,NY,40.8419,-73.8359,PM2.5,54,2,Moderate,False,
155,2018-07-27 ,2018-07-29 ,New York City Region,NY,40.8419,-73.8359,O3,50,1,Good,False,
156,2018-07-27 ,2018-07-29 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
157,2018-07-27 ,2018-07-30 ,New York City Region,NY,40.8419,-73.8359,O3,56,2,Moderate,False,
158,2018-07-27 ,2018-07-30 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
159,2019-06-28 ,2019-06-29 ,New York City Region,NY,40.8419,-73.8359,O3,61,2,Moderate,False,
160,2019-06-28 ,2019-06-29 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
161,2019-06-28 ,2019-06-30 ,New York City Region,NY,40.8419,-73.8359,O3,50,1,Good,False,
162,2019-06-28 ,2019-06-30 ,New York City Region,NY,40.8419,-73.8359,PM2.5,35,1,Good,False,
163,2019-06-28 ,2019-07-01 ,New York City Region,NY,40.8419,-73.8359,O3,50,1,Good,False,
164,2019-06-28 ,2019-07-01 ,New York City Region,NY,40.8419,-73.8359,PM2.5,35,1,Good,False,
165,2018-02-13 ,2018-02-13 ,New York City Region,NY,40.8419,-73.8359,PM2.5,59,2,Moderate,False,
166,2018-02-13 ,2018-02-14 ,New York City Region,NY,40.8419,-73.8359,PM2.5,59,2,Moderate,False,
167,2018-04-27 ,2018-04-28 ,New York City Region,NY,40.8419,-73.8359,O3,55,2,Moderate,False,
168,2018-04-27 ,2018-04-28 ,New York City Region,NY,40.8419,-73.8359,PM2.5,56,2,Moderate,False,
169,2018-04-27 ,2018-04-29 ,New York City Region,NY,40.8419,-73.8359,O3,49,1,Good,False,
170,2018-04-27 ,2018-04-29 ,New York City Region,NY,40.8419,-73.8359,PM2.5,31,1,Good,False,
171,2018-04-27 ,2018-04-30 ,New York City Region,NY,40.8419,-73.8359,O3,45,1,Good,False,
172,2018-04-27 ,2018-04-30 ,New York City Region,NY,40.8419,-73.8359,PM2.5,32,1,Good,False,
173,2018-01-12 ,2018-01-15 ,New York City Region,NY,40.8419,-73.8359,PM2.5,55,2,Moderate,False,
174,2018-01-12 ,2018-01-16 ,New York City Region,NY,40.8419,-73.8359,PM2.5,60,2,Moderate,False,
175,2018-06-30 ,2018-07-01 ,New York City Region,NY,40.8419,-73.8359,O3,151,4,Unhealthy,True,
176,2018-06-30 ,2018-07-01 ,New York City Region,NY,40.8419,-73.8359,PM2.5,54,2,Moderate,False,
177,2018-06-30 ,2018-07-02 ,New York City Region,NY,40.8419,-73.8359,O3,151,4,Unhealthy,True,
178,2018-06-30 ,2018-07-02 ,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate,False,
179,2019-07-26 ,2019-07-26 ,New York City Region,NY,40.8419,-73.8359,O3,58,2,Moderate,False,
180,2019-07-26 ,2019-07-26 ,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate,False,
181,2019-07-26 ,2019-07-27 ,New York City Region,NY,40.8419,-73.8359,O3,100,2,Moderate,False,
182,2019-07-26 ,2019-07-27 ,New York City Region,NY,40.8419,-73.8359,PM2.5,57,2,Moderate,False,
183,2019-07-26 ,2019-07-28 ,New York City Region,NY,40.8419,-73.8359,O3,100,2,Moderate,False,
184,2019-07-26 ,2019-07-28 ,New York City Region,NY,40.8419,-73.8359,PM2.5,62,2,Moderate,False,
185,2019-07-26 ,2019-07-29 ,New York City Region,NY,40.8419,-73.8359,O3,93,2,Moderate,False,
186,2019-07-26 ,2019-07-29 ,New York City Region,NY,40.8419,-73.8359,PM2.5,62,2,Moderate,False,
187,2019-07-03 ,2019-07-03 ,New York City Region,NY,40.8419,-73.8359,O3,57,2,Moderate,False,
188,2019-07-03 ,2019-07-03 ,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate,False,
189,2019-07-03 ,2019-07-04 ,New York City Region,NY,40.8419,-73.8359,O3,58,2,Moderate,False,
190,2019-07-03 ,2019-07-04 ,New York City Region,NY,40.8419,-73.8359,PM2.5,75,2,Moderate,False,
191,2019-07-03 ,2019-07-05 ,New York City Region,NY,40.8419,-73.8359,O3,50,1,Good,False,
192,2019-07-03 ,2019-07-05 ,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate,False,
193,2019-01-03 ,2019-01-03 ,New York City Region,NY,40.8419,-73.8359,PM2.5,47,1,Good,False,
194,2019-01-03 ,2019-01-04 ,New York City Region,NY,40.8419,-73.8359,PM2.5,58,2,Moderate,False,
195,2018-11-23 ,2018-11-23 ,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good,False,
196,2018-11-23 ,2018-11-24 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
197,2018-11-23 ,2018-11-25 ,New York City Region,NY,40.8419,-73.8359,PM2.5,30,1,Good,False,
198,2018-11-23 ,2018-11-26 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
199,2018-07-19 ,2018-07-19 ,New York City Region,NY,40.8419,-73.8359,O3,54,2,Moderate,False,
200,2018-07-19 ,2018-07-19 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
201,2018-07-19 ,2018-07-20 ,New York City Region,NY,40.8419,-73.8359,O3,71,2,Moderate,False,
202,2018-07-19 ,2018-07-20 ,New York City Region,NY,40.8419,-73.8359,PM2.5,49,1,Good,False,
203,2018-06-22 ,2018-06-23 ,New York City Region,NY,40.8419,-73.8359,O3,48,1,Good,False,
204,2018-06-22 ,2018-06-23 ,New York City Region,NY,40.8419,-73.8359,PM2.5,30,1,Good,False,
205,2018-06-22 ,2018-06-24 ,New York City Region,NY,40.8419,-73.8359,O3,80,2,Moderate,False,
206,2018-06-22 ,2018-06-24 ,New York City Region,NY,40.8419,-73.8359,PM2.5,60,2,Moderate,False,
207,2018-06-22 ,2018-06-25 ,New York City Region,NY,40.8419,-73.8359,O3,45,1,Good,False,
208,2018-06-22 ,2018-06-25 ,New York City Region,NY,40.8419,-73.8359,PM2.5,42,1,Good,False,
209,2018-02-23 ,2018-02-25 ,New York City Region,NY,40.8419,-73.8359,PM2.5,49,1,Good,False,
210,2018-02-23 ,2018-02-26 ,New York City Region,NY,40.8419,-73.8359,PM2.5,49,1,Good,False,
211,2019-01-18 ,2019-01-18 ,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate,False,
212,2019-01-18 ,2019-01-19 ,New York City Region,NY,40.8419,-73.8359,PM2.5,53,2,Moderate,False,
213,2019-01-18 ,2019-01-20 ,New York City Region,NY,40.8419,-73.8359,PM2.5,42,1,Good,False,
214,2019-01-18 ,2019-01-21 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
215,2019-01-18 ,2019-01-22 ,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate,False,
216,2018-11-26 ,2018-11-26 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
217,2018-11-26 ,2018-11-27 ,New York City Region,NY,40.8419,-73.8359,PM2.5,30,1,Good,False,
218,2018-06-05 ,2018-06-05 ,New York City Region,NY,40.8419,-73.8359,O3,35,1,Good,False,
219,2018-06-05 ,2018-06-05 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
220,2018-06-05 ,2018-06-06 ,New York City Region,NY,40.8419,-73.8359,O3,40,1,Good,False,
221,2018-06-05 ,2018-06-06 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
222,2018-08-21 ,2018-08-21 ,New York City Region,NY,40.8419,-73.8359,O3,39,1,Good,False,
223,2018-08-21 ,2018-08-21 ,New York City Region,NY,40.8419,-73.8359,PM2.5,36,1,Good,False,
224,2018-08-21 ,2018-08-22 ,New York City Region,NY,40.8419,-73.8359,O3,48,1,Good,False,
225,2018-08-21 ,2018-08-22 ,New York City Region,NY,40.8419,-73.8359,PM2.5,46,1,Good,False,
226,2018-05-03 ,2018-05-03 ,New York City Region,NY,40.8419,-73.8359,O3,101,3,Unhealthy for Sensitive Groups,True,
227,2018-05-03 ,2018-05-03 ,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate,False,
228,2018-05-03 ,2018-05-04 ,New York City Region,NY,40.8419,-73.8359,O3,84,2,Moderate,False,
229,2018-05-03 ,2018-05-04 ,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate,False,
230,2018-04-06 ,2018-04-07 ,New York City Region,NY,40.8419,-73.8359,O3,42,1,Good,False,
231,2018-04-06 ,2018-04-07 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
232,2018-04-06 ,2018-04-08 ,New York City Region,NY,40.8419,-73.8359,O3,43,1,Good,False,
233,2018-04-06 ,2018-04-08 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
234,2018-04-06 ,2018-04-09 ,New York City Region,NY,40.8419,-73.8359,O3,44,1,Good,False,
235,2018-04-06 ,2018-04-09 ,New York City Region,NY,40.8419,-73.8359,PM2.5,43,1,Good,False,
236,2018-03-21 ,2018-03-21 ,New York City Region,NY,40.8419,-73.8359,PM2.5,25,1,Good,False,
237,2018-03-21 ,2018-03-22 ,New York City Region,NY,40.8419,-73.8359,PM2.5,25,1,Good,False,
238,2018-06-22 ,2018-06-22 ,New York City Region,NY,40.8419,-73.8359,O3,50,1,Good,False,
239,2018-06-22 ,2018-06-22 ,New York City Region,NY,40.8419,-73.8359,PM2.5,30,1,Good,False,
240,2018-06-22 ,2018-06-23 ,New York City Region,NY,40.8419,-73.8359,O3,48,1,Good,False,
241,2018-06-22 ,2018-06-23 ,New York City Region,NY,40.8419,-73.8359,PM2.5,30,1,Good,False,
242,2018-06-22 ,2018-06-24 ,New York City Region,NY,40.8419,-73.8359,O3,80,2,Moderate,False,
243,2018-06-22 ,2018-06-24 ,New York City Region,NY,40.8419,-73.8359,PM2.5,60,2,Moderate,False,
244,2018-06-22 ,2018-06-25 ,New York City Region,NY,40.8419,-73.8359,O3,45,1,Good,False,
245,2018-06-22 ,2018-06-25 ,New York City Region,NY,40.8419,-73.8359,PM2.5,42,1,Good,False,
246,2019-12-02 ,2019-12-02 ,New York City Region,NY,40.8419,-73.8359,PM2.5,20,1,Good,False,
247,2019-12-02 ,2019-12-03 ,New York City Region,NY,40.8419,-73.8359,PM2.5,33,1,Good,False,
248,2018-08-13 ,2018-08-13 ,New York City Region,NY,40.8419,-73.8359,O3,43,1,Good,False,
