,DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
221,2018-04-23 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,54,2,Moderate
222,2018-04-23 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,53,2,Moderate
223,2018-01-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
224,2018-01-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,56,2,Moderate
225,2018-01-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,14,1,Good
226,2019-08-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,50,1,Good
227,2019-08-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,23,1,Good
228,2019-08-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,15,1,Good
229,2019-09-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,41,1,Good
230,2019-09-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,25,1,Good
231,2019-09-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,15,1,Good
232,2018-08-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,87,2,Moderate
233,2018-08-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good
234,2019-01-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,29,1,Good
235,2019-01-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good
236,2019-01-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,9,1,Good
237,2018-07-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,87,2,Moderate
238,2018-07-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,29,1,Good
239,2018-08-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,86,2,Moderate
240,2018-01-16 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,13,1,Good
241,2018-01-16 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,54,2,Moderate
242,2018-01-16 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,20,1,Good
243,2018-08-08 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,112,3,Unhealthy for Sensitive Groups
244,2018-08-08 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,56,2,Moderate
245,2019-12-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,36,1,Good
246,2019-12-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,32,1,Good
247,2019-12-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,9,1,Good
248,2018-10-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,15,1,Good
249,2018-10-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,16,1,Good
250,2018-05-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,37,1,Good
251,2018-05-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,31,1,Good
252,2018-08-31 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,27,1,Good
253,2018-08-31 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,30,1,Good
254,2019-01-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,32,1,Good
255,2019-01-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,30,1,Good
256,2019-01-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,11,1,Good
257,2018-02-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,40,1,Good
258,2018-02-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,42,1,Good
259,2018-02-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,9,1,Good
260,2019-08-23 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,28,1,Good
261,2019-08-23 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,19,1,Good
262,2019-08-23 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,12,1,Good
263,2019-11-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,28,1,Good
264,2019-11-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,14,1,Good
265,2019-11-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,6,1,Good
266,2019-08-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,48,1,Good
267,2019-08-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,41,1,Good
268,2019-08-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,18,1,Good
269,2018-10-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,30,1,Good
270,2018-02-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,38,1,Good
271,2018-02-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,44,1,Good
272,2018-02-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,7,1,Good
273,2018-03-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,39,1,Good
274,2018-03-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,20,1,Good
275,2018-09-23 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,12,1,Good
276,2019-08-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,51,2,Moderate
277,2019-08-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,33,1,Good
278,2019-08-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,18,1,Good
279,2019-11-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,27,1,Good
280,2019-11-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,31,1,Good
281,2019-11-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,21,1,Good
282,2018-08-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,26,1,Good
283,2018-08-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,43,1,Good
