"DateObserved","HourObserved","LocalTimeZone","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName"
"2019-06-28 ","0","EST","New York City Region","NY","40.8419","-73.8359","OZONE","136","3","Unhealthy for Sensitive Groups"
"2019-06-28 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM2.5","38","1","Good"
"2019-06-28 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM10","18","1","Good"
