"DateObserved","HourObserved","LocalTimeZone","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName"
"2018-01-16 ","0","EST","New York City Region","NY","40.8419","-73.8359","OZONE","13","1","Good"
"2018-01-16 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM2.5","54","2","Moderate"
"2018-01-16 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM10","20","1","Good"
