"DateObserved","HourObserved","LocalTimeZone","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName"
"2019-02-03 ","0","EST","New York City Region","NY","40.8419","-73.8359","OZONE","32","1","Good"
"2019-02-03 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM2.5","83","2","Moderate"
"2019-02-03 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM10","38","1","Good"
