"DateObserved","HourObserved","LocalTimeZone","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName"
"2018-01-04 ","0","EST","New York City Region","NY","40.8419","-73.8359","OZONE","31","1","Good"
"2018-01-04 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM2.5","42","1","Good"
"2018-01-04 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM10","13","1","Good"
