"DateObserved","HourObserved","LocalTimeZone","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName"
"2018-03-02 ","0","EST","New York City Region","NY","40.8419","-73.8359","OZONE","37","1","Good"
"2018-03-02 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM2.5","41","1","Good"
