"DateObserved","HourObserved","LocalTimeZone","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName"
"2019-09-04 ","0","EST","New York City Region","NY","40.8419","-73.8359","OZONE","50","1","Good"
"2019-09-04 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM2.5","35","1","Good"
"2019-09-04 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM10","18","1","Good"
