"DateObserved","HourObserved","LocalTimeZone","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName"
"2018-07-09 ","0","EST","New York City Region","NY","40.8419","-73.8359","OZONE","112","3","Unhealthy for Sensitive Groups"
"2018-07-09 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM2.5","29","1","Good"
