"DateObserved","HourObserved","LocalTimeZone","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName"
"2019-06-29 ","0","EST","New York City Region","NY","40.8419","-73.8359","OZONE","105","3","Unhealthy for Sensitive Groups"
"2019-06-29 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM2.5","57","2","Moderate"
"2019-06-29 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM10","19","1","Good"
