"DateObserved","HourObserved","LocalTimeZone","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName"
"2018-04-28 ","0","EST","New York City Region","NY","40.8419","-73.8359","OZONE","54","2","Moderate"
"2018-04-28 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM2.5","55","2","Moderate"
