"DateObserved","HourObserved","LocalTimeZone","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName"
"2018-09-07 ","0","EST","New York City Region","NY","40.8419","-73.8359","OZONE","20","1","Good"
"2018-09-07 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM2.5","43","1","Good"
