"DateObserved","HourObserved","LocalTimeZone","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName"
"2019-10-25 ","0","EST","New York City Region","NY","40.8419","-73.8359","OZONE","35","1","Good"
"2019-10-25 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM2.5","51","2","Moderate"
"2019-10-25 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM10","29","1","Good"
