"DateObserved","HourObserved","LocalTimeZone","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName"
"2019-11-08 ","0","EST","New York City Region","NY","40.8419","-73.8359","OZONE","27","1","Good"
"2019-11-08 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM2.5","16","1","Good"
"2019-11-08 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM10","6","1","Good"
