"DateObserved","HourObserved","LocalTimeZone","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName"
"2018-02-10 ","0","EST","New York City Region","NY","40.8419","-73.8359","OZONE","13","1","Good"
"2018-02-10 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM2.5","62","2","Moderate"
"2018-02-10 ","0","EST","New York City Region","NY","40.8419","-73.8359","PM10","22","1","Good"
